sample_index,y_true,basemodel_pred,cancer_expert_pred,changed,recovered_stroma_false_negative,new_stroma_false_positive,true_epithelium_changed_to_stroma
5804,3,3,3,False,False,False,False
5805,4,4,4,False,False,False,False
5806,7,7,7,False,False,False,False
5807,0,0,0,False,False,False,False
5808,1,1,1,False,False,False,False
5809,1,1,1,False,False,False,False
5810,1,1,1,False,False,False,False
5811,0,5,5,False,False,False,False
5812,5,5,5,False,False,False,False
5813,3,3,3,False,False,False,False
5814,6,6,6,False,False,False,False
5815,5,5,5,False,False,False,False
5816,1,1,1,False,False,False,False
5817,2,2,2,False,False,False,False
5818,4,4,4,False,False,False,False
5819,3,3,3,False,False,False,False
5820,6,6,6,False,False,False,False
5821,5,5,7,True,False,True,False
5822,2,2,2,False,False,False,False
5823,0,0,0,False,False,False,False
5824,0,0,0,False,False,False,False
5825,1,1,1,False,False,False,False
5826,1,1,1,False,False,False,False
5827,6,6,6,False,False,False,False
5828,1,1,1,False,False,False,False
5829,4,4,4,False,False,False,False
5830,1,1,1,False,False,False,False
5831,0,0,0,False,False,False,False
5832,0,5,5,False,False,False,False
5833,2,2,2,False,False,False,False
5834,8,8,8,False,False,False,False
5835,8,8,8,False,False,False,False
5836,5,5,5,False,False,False,False
5837,4,4,4,False,False,False,False
5838,8,8,8,False,False,False,False
5839,8,8,8,False,False,False,False
5840,1,1,1,False,False,False,False
5841,2,2,2,False,False,False,False
5842,0,0,0,False,False,False,False
5843,6,6,6,False,False,False,False
5844,5,5,5,False,False,False,False
5845,3,3,3,False,False,False,False
5846,5,5,5,False,False,False,False
5847,3,3,3,False,False,False,False
5848,3,3,3,False,False,False,False
5849,5,5,7,True,False,True,False
5850,8,8,8,False,False,False,False
5851,4,4,4,False,False,False,False
5852,1,1,1,False,False,False,False
5853,0,0,0,False,False,False,False
5854,3,3,3,False,False,False,False
5855,8,8,8,False,False,False,False
5856,7,8,7,True,True,False,False
5857,5,5,5,False,False,False,False
5858,8,8,8,False,False,False,False
5859,5,5,5,False,False,False,False
5860,0,0,0,False,False,False,False
5861,1,1,1,False,False,False,False
5862,5,5,5,False,False,False,False
5863,0,0,0,False,False,False,False
5864,5,5,5,False,False,False,False
5865,1,1,1,False,False,False,False
5866,0,0,0,False,False,False,False
5867,3,3,3,False,False,False,False
5868,6,6,6,False,False,False,False
5869,5,5,5,False,False,False,False
5870,7,2,7,True,True,False,False
5871,0,0,0,False,False,False,False
5872,4,4,4,False,False,False,False
5873,0,0,0,False,False,False,False
5874,4,4,4,False,False,False,False
5875,3,3,3,False,False,False,False
5876,7,5,7,True,True,False,False
5877,1,1,1,False,False,False,False
5878,1,1,1,False,False,False,False
5879,3,3,3,False,False,False,False
5880,4,4,4,False,False,False,False
5881,4,4,4,False,False,False,False
5882,8,8,8,False,False,False,False
5883,4,4,4,False,False,False,False
5884,8,8,8,False,False,False,False
5885,6,8,8,False,False,False,False
5886,0,0,0,False,False,False,False
5887,7,7,7,False,False,False,False
5888,4,4,4,False,False,False,False
5889,1,1,1,False,False,False,False
5890,4,4,4,False,False,False,False
5891,4,4,4,False,False,False,False
5892,8,8,8,False,False,False,False
5893,0,0,0,False,False,False,False
5894,4,4,4,False,False,False,False
5895,4,4,4,False,False,False,False
5896,8,8,8,False,False,False,False
5897,0,0,0,False,False,False,False
5898,5,5,5,False,False,False,False
5899,6,6,6,False,False,False,False
5900,1,1,1,False,False,False,False
5901,2,2,2,False,False,False,False
5902,3,3,3,False,False,False,False
5903,0,5,5,False,False,False,False
5904,0,5,5,False,False,False,False
5905,7,7,7,False,False,False,False
5906,5,5,5,False,False,False,False
5907,8,8,8,False,False,False,False
5908,7,2,7,True,True,False,False
5909,4,0,0,False,False,False,False
5910,0,0,0,False,False,False,False
5911,7,8,7,True,True,False,False
5912,6,3,3,False,False,False,False
5913,2,2,2,False,False,False,False
5914,0,0,0,False,False,False,False
5915,2,2,2,False,False,False,False
5916,7,7,7,False,False,False,False
5917,3,3,3,False,False,False,False
5918,1,1,1,False,False,False,False
5919,0,0,0,False,False,False,False
5920,8,8,8,False,False,False,False
5921,0,0,0,False,False,False,False
5922,6,6,6,False,False,False,False
5923,4,4,4,False,False,False,False
5924,4,5,5,False,False,False,False
5925,5,2,7,True,False,True,False
5926,2,2,2,False,False,False,False
5927,8,8,8,False,False,False,False
5928,8,8,8,False,False,False,False
5929,4,4,4,False,False,False,False
5930,0,0,0,False,False,False,False
5931,0,5,5,False,False,False,False
5932,0,0,0,False,False,False,False
5933,4,4,4,False,False,False,False
5934,4,4,4,False,False,False,False
5935,8,8,8,False,False,False,False
5936,5,5,5,False,False,False,False
5937,4,4,4,False,False,False,False
5938,1,1,1,False,False,False,False
5939,0,0,0,False,False,False,False
5940,4,4,4,False,False,False,False
5941,8,8,8,False,False,False,False
5942,3,3,3,False,False,False,False
5943,8,8,8,False,False,False,False
5944,8,8,8,False,False,False,False
5945,8,8,8,False,False,False,False
5946,1,1,1,False,False,False,False
5947,0,0,0,False,False,False,False
5948,4,4,4,False,False,False,False
5949,7,7,7,False,False,False,False
5950,4,4,4,False,False,False,False
5951,1,1,1,False,False,False,False
5952,1,1,1,False,False,False,False
5953,4,4,4,False,False,False,False
5954,1,1,1,False,False,False,False
5955,0,0,0,False,False,False,False
5956,8,8,8,False,False,False,False
5957,8,8,8,False,False,False,False
5958,6,8,8,False,False,False,False
5959,8,8,8,False,False,False,False
5960,7,7,7,False,False,False,False
5961,1,1,1,False,False,False,False
5962,1,1,1,False,False,False,False
5963,0,0,0,False,False,False,False
5964,3,3,3,False,False,False,False
5965,0,0,0,False,False,False,False
5966,5,5,5,False,False,False,False
5967,0,0,0,False,False,False,False
5968,0,0,0,False,False,False,False
5969,8,8,8,False,False,False,False
5970,4,5,7,True,False,True,False
5971,3,3,3,False,False,False,False
5972,1,1,1,False,False,False,False
5973,3,3,3,False,False,False,False
5974,8,8,8,False,False,False,False
5975,8,8,8,False,False,False,False
5976,4,4,4,False,False,False,False
5977,2,2,2,False,False,False,False
5978,1,1,1,False,False,False,False
5979,0,0,0,False,False,False,False
5980,5,5,5,False,False,False,False
5981,8,8,8,False,False,False,False
5982,0,5,5,False,False,False,False
5983,4,4,4,False,False,False,False
5984,0,0,0,False,False,False,False
5985,2,2,2,False,False,False,False
5986,4,4,4,False,False,False,False
5987,0,0,0,False,False,False,False
5988,6,6,6,False,False,False,False
5989,1,1,1,False,False,False,False
5990,6,6,6,False,False,False,False
5991,6,6,6,False,False,False,False
5992,3,3,3,False,False,False,False
5993,0,0,0,False,False,False,False
5994,0,0,0,False,False,False,False
5995,8,8,8,False,False,False,False
5996,4,4,4,False,False,False,False
5997,6,6,6,False,False,False,False
5998,0,0,0,False,False,False,False
5999,8,8,8,False,False,False,False
6000,6,6,6,False,False,False,False
6001,0,0,0,False,False,False,False
6002,8,8,8,False,False,False,False
6003,8,8,8,False,False,False,False
6004,1,1,1,False,False,False,False
6005,8,8,8,False,False,False,False
6006,0,5,5,False,False,False,False
6007,0,0,0,False,False,False,False
6008,6,6,6,False,False,False,False
6009,8,8,8,False,False,False,False
6010,8,8,8,False,False,False,False
6011,5,5,5,False,False,False,False
6012,0,5,5,False,False,False,False
6013,2,2,2,False,False,False,False
6014,8,8,8,False,False,False,False
6015,5,5,5,False,False,False,False
6016,5,5,5,False,False,False,False
6017,4,4,4,False,False,False,False
6018,6,6,6,False,False,False,False
6019,2,2,2,False,False,False,False
6020,4,4,4,False,False,False,False
6021,5,5,5,False,False,False,False
6022,7,2,7,True,True,False,False
6023,7,7,7,False,False,False,False
6024,5,5,5,False,False,False,False
6025,5,5,5,False,False,False,False
6026,6,6,6,False,False,False,False
6027,1,1,1,False,False,False,False
6028,0,0,0,False,False,False,False
6029,4,4,4,False,False,False,False
6030,0,0,0,False,False,False,False
6031,6,8,8,False,False,False,False
6032,4,4,4,False,False,False,False
6033,1,1,1,False,False,False,False
6034,4,4,4,False,False,False,False
6035,8,8,8,False,False,False,False
6036,5,5,5,False,False,False,False
6037,0,0,0,False,False,False,False
6038,2,2,2,False,False,False,False
6039,5,5,5,False,False,False,False
6040,1,1,1,False,False,False,False
6041,0,0,0,False,False,False,False
6042,4,4,4,False,False,False,False
6043,8,8,8,False,False,False,False
6044,8,8,8,False,False,False,False
6045,6,6,6,False,False,False,False
6046,2,2,2,False,False,False,False
6047,6,6,6,False,False,False,False
6048,8,8,8,False,False,False,False
6049,0,0,0,False,False,False,False
6050,4,4,4,False,False,False,False
6051,1,1,1,False,False,False,False
6052,1,1,1,False,False,False,False
6053,3,3,3,False,False,False,False
6054,6,6,6,False,False,False,False
6055,8,8,8,False,False,False,False
6056,2,2,2,False,False,False,False
6057,0,0,0,False,False,False,False
6058,8,8,8,False,False,False,False
6059,2,2,2,False,False,False,False
6060,1,1,1,False,False,False,False
6061,0,0,0,False,False,False,False
6062,6,6,6,False,False,False,False
6063,8,8,8,False,False,False,False
6064,7,5,7,True,True,False,False
6065,8,8,8,False,False,False,False
6066,1,1,1,False,False,False,False
6067,4,4,4,False,False,False,False
6068,4,4,4,False,False,False,False
6069,8,8,8,False,False,False,False
6070,6,6,6,False,False,False,False
6071,6,6,6,False,False,False,False
6072,0,0,0,False,False,False,False
6073,3,3,3,False,False,False,False
6074,8,8,8,False,False,False,False
6075,6,6,6,False,False,False,False
6076,5,5,5,False,False,False,False
6077,3,3,3,False,False,False,False
6078,8,8,8,False,False,False,False
6079,3,3,3,False,False,False,False
6080,6,6,6,False,False,False,False
6081,0,0,0,False,False,False,False
6082,6,6,6,False,False,False,False
6083,0,0,0,False,False,False,False
6084,7,7,7,False,False,False,False
6085,8,8,8,False,False,False,False
6086,4,4,4,False,False,False,False
6087,6,6,6,False,False,False,False
6088,6,6,6,False,False,False,False
6089,8,8,8,False,False,False,False
6090,0,4,4,False,False,False,False
6091,8,8,8,False,False,False,False
6092,4,4,4,False,False,False,False
6093,2,2,2,False,False,False,False
6094,3,3,3,False,False,False,False
6095,5,4,4,False,False,False,False
6096,0,7,7,False,False,False,False
6097,0,0,0,False,False,False,False
6098,6,6,6,False,False,False,False
6099,6,6,6,False,False,False,False
6100,0,0,0,False,False,False,False
6101,8,8,8,False,False,False,False
6102,8,8,8,False,False,False,False
6103,8,8,8,False,False,False,False
6104,5,5,5,False,False,False,False
6105,4,4,4,False,False,False,False
6106,6,8,8,False,False,False,False
6107,0,0,0,False,False,False,False
6108,0,0,0,False,False,False,False
6109,1,1,1,False,False,False,False
6110,1,1,1,False,False,False,False
6111,1,1,1,False,False,False,False
6112,4,4,4,False,False,False,False
6113,0,0,0,False,False,False,False
6114,1,1,1,False,False,False,False
6115,5,5,5,False,False,False,False
6116,8,8,8,False,False,False,False
6117,0,0,0,False,False,False,False
6118,3,3,3,False,False,False,False
6119,1,1,1,False,False,False,False
6120,8,8,8,False,False,False,False
6121,0,0,0,False,False,False,False
6122,8,8,8,False,False,False,False
6123,2,2,2,False,False,False,False
6124,2,2,2,False,False,False,False
6125,6,8,8,False,False,False,False
6126,6,6,6,False,False,False,False
6127,1,1,1,False,False,False,False
6128,5,5,5,False,False,False,False
6129,1,1,1,False,False,False,False
6130,5,5,5,False,False,False,False
6131,3,3,3,False,False,False,False
6132,3,3,3,False,False,False,False
6133,4,4,4,False,False,False,False
6134,2,2,2,False,False,False,False
6135,3,3,3,False,False,False,False
6136,6,6,6,False,False,False,False
6137,0,0,0,False,False,False,False
6138,5,8,8,False,False,False,False
6139,8,8,8,False,False,False,False
6140,3,3,3,False,False,False,False
6141,5,5,5,False,False,False,False
6142,2,2,2,False,False,False,False
6143,6,6,6,False,False,False,False
6144,0,0,0,False,False,False,False
6145,6,6,6,False,False,False,False
6146,8,8,8,False,False,False,False
6147,8,8,8,False,False,False,False
6148,4,4,4,False,False,False,False
6149,8,8,8,False,False,False,False
6150,0,0,0,False,False,False,False
6151,5,1,1,False,False,False,False
6152,4,4,4,False,False,False,False
6153,6,6,6,False,False,False,False
6154,7,5,5,False,False,False,False
6155,8,8,8,False,False,False,False
6156,2,2,2,False,False,False,False
6157,3,3,3,False,False,False,False
6158,6,6,6,False,False,False,False
6159,0,0,0,False,False,False,False
6160,5,5,5,False,False,False,False
6161,4,4,4,False,False,False,False
6162,4,4,4,False,False,False,False
6163,4,4,4,False,False,False,False
6164,3,3,3,False,False,False,False
6165,1,1,1,False,False,False,False
6166,2,2,2,False,False,False,False
6167,0,5,5,False,False,False,False
6168,8,8,8,False,False,False,False
6169,6,6,6,False,False,False,False
6170,8,8,8,False,False,False,False
6171,1,1,1,False,False,False,False
6172,6,8,8,False,False,False,False
6173,1,1,1,False,False,False,False
6174,1,1,1,False,False,False,False
6175,0,0,0,False,False,False,False
6176,3,3,3,False,False,False,False
6177,5,5,5,False,False,False,False
6178,8,8,8,False,False,False,False
6179,8,8,8,False,False,False,False
6180,8,8,8,False,False,False,False
6181,5,5,5,False,False,False,False
6182,6,6,6,False,False,False,False
6183,0,0,0,False,False,False,False
6184,0,0,0,False,False,False,False
6185,1,1,1,False,False,False,False
6186,8,8,8,False,False,False,False
6187,8,8,8,False,False,False,False
6188,6,8,8,False,False,False,False
6189,2,2,2,False,False,False,False
6190,5,1,1,False,False,False,False
6191,8,6,6,False,False,False,False
6192,7,7,7,False,False,False,False
6193,0,5,5,False,False,False,False
6194,8,8,8,False,False,False,False
6195,0,0,0,False,False,False,False
6196,4,4,4,False,False,False,False
6197,4,4,4,False,False,False,False
6198,1,1,1,False,False,False,False
6199,6,6,6,False,False,False,False
6200,4,4,4,False,False,False,False
6201,8,8,8,False,False,False,False
6202,4,4,4,False,False,False,False
6203,5,5,5,False,False,False,False
6204,5,5,5,False,False,False,False
6205,1,1,1,False,False,False,False
6206,8,8,8,False,False,False,False
6207,6,8,8,False,False,False,False
6208,0,0,0,False,False,False,False
6209,7,5,7,True,True,False,False
6210,1,1,1,False,False,False,False
6211,0,0,0,False,False,False,False
6212,7,7,7,False,False,False,False
6213,4,4,4,False,False,False,False
6214,2,2,2,False,False,False,False
6215,1,1,1,False,False,False,False
6216,0,5,5,False,False,False,False
6217,2,2,2,False,False,False,False
6218,2,2,2,False,False,False,False
6219,5,2,2,False,False,False,False
6220,0,0,0,False,False,False,False
6221,1,1,1,False,False,False,False
6222,0,5,5,False,False,False,False
6223,4,4,4,False,False,False,False
6224,6,6,6,False,False,False,False
6225,3,3,3,False,False,False,False
6226,6,6,6,False,False,False,False
6227,6,6,6,False,False,False,False
6228,5,5,5,False,False,False,False
6229,8,8,8,False,False,False,False
6230,5,5,5,False,False,False,False
6231,6,6,6,False,False,False,False
6232,1,1,1,False,False,False,False
6233,1,1,1,False,False,False,False
6234,1,1,1,False,False,False,False
6235,6,6,6,False,False,False,False
6236,1,1,1,False,False,False,False
6237,0,5,5,False,False,False,False
6238,3,3,3,False,False,False,False
6239,8,8,8,False,False,False,False
6240,5,5,5,False,False,False,False
6241,7,5,7,True,True,False,False
6242,8,8,8,False,False,False,False
6243,4,4,4,False,False,False,False
6244,8,8,8,False,False,False,False
6245,4,4,4,False,False,False,False
6246,3,3,3,False,False,False,False
6247,5,2,2,False,False,False,False
6248,0,4,4,False,False,False,False
6249,4,4,4,False,False,False,False
6250,0,0,0,False,False,False,False
6251,1,1,1,False,False,False,False
6252,6,8,8,False,False,False,False
6253,6,6,6,False,False,False,False
6254,8,8,8,False,False,False,False
6255,3,3,3,False,False,False,False
6256,3,3,3,False,False,False,False
6257,0,5,5,False,False,False,False
6258,0,5,5,False,False,False,False
6259,4,4,4,False,False,False,False
6260,4,4,4,False,False,False,False
6261,8,8,8,False,False,False,False
6262,7,7,7,False,False,False,False
6263,5,5,5,False,False,False,False
6264,0,0,0,False,False,False,False
6265,1,1,1,False,False,False,False
6266,4,4,4,False,False,False,False
6267,0,0,0,False,False,False,False
6268,1,1,1,False,False,False,False
6269,8,8,8,False,False,False,False
6270,3,3,3,False,False,False,False
6271,3,3,3,False,False,False,False
6272,3,3,3,False,False,False,False
6273,5,5,5,False,False,False,False
6274,8,8,8,False,False,False,False
6275,4,4,4,False,False,False,False
6276,6,3,3,False,False,False,False
6277,4,4,4,False,False,False,False
6278,4,4,4,False,False,False,False
6279,4,4,4,False,False,False,False
6280,4,4,4,False,False,False,False
6281,5,5,5,False,False,False,False
6282,8,8,8,False,False,False,False
6283,1,1,1,False,False,False,False
6284,6,3,3,False,False,False,False
6285,0,0,0,False,False,False,False
6286,0,0,0,False,False,False,False
6287,5,5,5,False,False,False,False
6288,8,8,8,False,False,False,False
6289,4,4,4,False,False,False,False
6290,6,6,6,False,False,False,False
6291,5,5,5,False,False,False,False
6292,7,5,7,True,True,False,False
6293,5,5,5,False,False,False,False
6294,8,8,8,False,False,False,False
6295,4,6,6,False,False,False,False
6296,0,0,0,False,False,False,False
6297,4,4,4,False,False,False,False
6298,0,5,5,False,False,False,False
6299,4,4,4,False,False,False,False
6300,6,6,6,False,False,False,False
6301,1,1,1,False,False,False,False
6302,3,3,3,False,False,False,False
6303,1,1,1,False,False,False,False
6304,2,2,2,False,False,False,False
6305,1,1,1,False,False,False,False
6306,4,4,4,False,False,False,False
6307,0,5,5,False,False,False,False
6308,5,5,5,False,False,False,False
6309,8,8,8,False,False,False,False
6310,8,8,8,False,False,False,False
6311,1,1,1,False,False,False,False
6312,5,2,7,True,False,True,False
6313,8,8,8,False,False,False,False
6314,1,1,1,False,False,False,False
6315,6,6,6,False,False,False,False
6316,6,6,6,False,False,False,False
6317,3,3,3,False,False,False,False
6318,8,8,8,False,False,False,False
6319,7,8,7,True,True,False,False
6320,6,6,6,False,False,False,False
6321,1,1,1,False,False,False,False
6322,4,4,4,False,False,False,False
6323,2,2,2,False,False,False,False
6324,1,1,1,False,False,False,False
6325,0,0,0,False,False,False,False
6326,4,4,4,False,False,False,False
6327,1,1,1,False,False,False,False
6328,2,2,2,False,False,False,False
6329,8,8,8,False,False,False,False
6330,6,6,6,False,False,False,False
6331,4,4,4,False,False,False,False
6332,3,3,3,False,False,False,False
6333,4,4,4,False,False,False,False
6334,8,8,8,False,False,False,False
6335,5,5,5,False,False,False,False
6336,1,1,1,False,False,False,False
6337,8,8,8,False,False,False,False
6338,3,3,3,False,False,False,False
6339,8,8,8,False,False,False,False
6340,4,4,4,False,False,False,False
6341,1,1,1,False,False,False,False
6342,3,3,3,False,False,False,False
6343,3,3,3,False,False,False,False
6344,0,0,0,False,False,False,False
6345,3,3,3,False,False,False,False
6346,3,3,3,False,False,False,False
6347,0,0,0,False,False,False,False
6348,4,4,4,False,False,False,False
6349,1,1,1,False,False,False,False
6350,8,8,8,False,False,False,False
6351,2,2,2,False,False,False,False
6352,0,0,0,False,False,False,False
6353,0,0,0,False,False,False,False
6354,1,1,1,False,False,False,False
6355,6,6,6,False,False,False,False
6356,8,8,8,False,False,False,False
6357,8,8,8,False,False,False,False
6358,0,0,0,False,False,False,False
6359,8,8,8,False,False,False,False
6360,6,6,6,False,False,False,False
6361,1,1,1,False,False,False,False
6362,1,1,1,False,False,False,False
6363,3,3,3,False,False,False,False
6364,5,5,5,False,False,False,False
6365,0,0,0,False,False,False,False
6366,0,0,0,False,False,False,False
6367,1,1,1,False,False,False,False
6368,8,8,8,False,False,False,False
6369,5,5,5,False,False,False,False
6370,0,0,0,False,False,False,False
6371,8,8,8,False,False,False,False
6372,0,0,0,False,False,False,False
6373,1,1,1,False,False,False,False
6374,1,1,1,False,False,False,False
6375,1,1,1,False,False,False,False
6376,8,8,8,False,False,False,False
6377,0,0,0,False,False,False,False
6378,1,1,1,False,False,False,False
6379,4,4,4,False,False,False,False
6380,7,5,7,True,True,False,False
6381,8,8,8,False,False,False,False
6382,3,3,3,False,False,False,False
6383,3,3,3,False,False,False,False
6384,1,1,1,False,False,False,False
6385,0,0,0,False,False,False,False
6386,7,2,7,True,True,False,False
6387,1,1,1,False,False,False,False
6388,5,5,5,False,False,False,False
6389,4,4,4,False,False,False,False
6390,3,3,3,False,False,False,False
6391,1,1,1,False,False,False,False
6392,1,1,1,False,False,False,False
6393,8,8,8,False,False,False,False
6394,2,2,2,False,False,False,False
6395,1,1,1,False,False,False,False
6396,0,0,0,False,False,False,False
6397,5,4,4,False,False,False,False
6398,8,8,8,False,False,False,False
6399,4,4,4,False,False,False,False
6400,6,6,6,False,False,False,False
6401,4,4,4,False,False,False,False
6402,6,6,6,False,False,False,False
6403,8,8,8,False,False,False,False
6404,7,5,7,True,True,False,False
6405,7,7,7,False,False,False,False
6406,0,5,5,False,False,False,False
6407,1,1,1,False,False,False,False
6408,3,3,3,False,False,False,False
6409,1,1,1,False,False,False,False
6410,0,0,0,False,False,False,False
6411,1,1,1,False,False,False,False
6412,0,0,0,False,False,False,False
6413,5,5,5,False,False,False,False
6414,8,8,8,False,False,False,False
6415,5,5,5,False,False,False,False
6416,7,7,7,False,False,False,False
6417,2,2,2,False,False,False,False
6418,4,0,0,False,False,False,False
6419,0,0,0,False,False,False,False
6420,3,3,3,False,False,False,False
6421,5,5,5,False,False,False,False
6422,4,4,4,False,False,False,False
6423,0,5,5,False,False,False,False
6424,4,4,4,False,False,False,False
6425,3,3,3,False,False,False,False
6426,8,8,8,False,False,False,False
6427,1,1,1,False,False,False,False
6428,8,8,8,False,False,False,False
6429,1,1,1,False,False,False,False
6430,8,8,8,False,False,False,False
6431,3,3,3,False,False,False,False
6432,6,2,2,False,False,False,False
6433,7,2,7,True,True,False,False
6434,0,0,0,False,False,False,False
6435,6,6,6,False,False,False,False
6436,1,1,1,False,False,False,False
6437,5,5,5,False,False,False,False
6438,5,1,1,False,False,False,False
6439,5,2,7,True,False,True,False
6440,5,5,5,False,False,False,False
6441,4,4,4,False,False,False,False
6442,7,7,7,False,False,False,False
6443,4,4,4,False,False,False,False
6444,0,0,0,False,False,False,False
6445,8,8,8,False,False,False,False
6446,0,0,0,False,False,False,False
6447,0,0,0,False,False,False,False
6448,6,6,6,False,False,False,False
6449,1,1,1,False,False,False,False
6450,1,1,1,False,False,False,False
6451,6,6,6,False,False,False,False
6452,3,3,3,False,False,False,False
6453,0,0,0,False,False,False,False
6454,5,5,5,False,False,False,False
6455,1,1,1,False,False,False,False
6456,1,1,1,False,False,False,False
6457,3,3,3,False,False,False,False
6458,6,6,6,False,False,False,False
6459,6,6,6,False,False,False,False
6460,1,1,1,False,False,False,False
6461,0,0,0,False,False,False,False
6462,0,0,0,False,False,False,False
6463,8,8,8,False,False,False,False
6464,7,7,7,False,False,False,False
6465,6,6,6,False,False,False,False
6466,1,1,1,False,False,False,False
6467,7,7,7,False,False,False,False
6468,0,0,0,False,False,False,False
6469,3,3,3,False,False,False,False
6470,6,6,6,False,False,False,False
6471,4,4,4,False,False,False,False
6472,3,3,3,False,False,False,False
6473,2,2,2,False,False,False,False
6474,2,2,2,False,False,False,False
6475,5,5,5,False,False,False,False
6476,0,0,0,False,False,False,False
6477,1,1,1,False,False,False,False
6478,5,5,5,False,False,False,False
6479,5,5,5,False,False,False,False
6480,6,3,3,False,False,False,False
6481,4,4,4,False,False,False,False
6482,5,5,5,False,False,False,False
6483,1,1,1,False,False,False,False
6484,4,4,4,False,False,False,False
6485,1,1,1,False,False,False,False
6486,0,0,0,False,False,False,False
6487,4,4,4,False,False,False,False
6488,1,1,1,False,False,False,False
6489,6,6,6,False,False,False,False
6490,1,1,1,False,False,False,False
6491,1,1,1,False,False,False,False
6492,0,0,0,False,False,False,False
6493,2,2,2,False,False,False,False
6494,4,4,4,False,False,False,False
6495,6,6,6,False,False,False,False
6496,4,4,4,False,False,False,False
6497,3,3,3,False,False,False,False
6498,7,3,3,False,False,False,False
6499,2,2,2,False,False,False,False
6500,6,6,6,False,False,False,False
6501,1,1,1,False,False,False,False
6502,2,2,2,False,False,False,False
6503,1,1,1,False,False,False,False
6504,3,3,3,False,False,False,False
6505,5,5,5,False,False,False,False
6506,0,5,5,False,False,False,False
6507,5,5,5,False,False,False,False
6508,6,6,6,False,False,False,False
6509,6,8,8,False,False,False,False
6510,3,3,3,False,False,False,False
6511,6,6,6,False,False,False,False
6512,4,4,4,False,False,False,False
6513,8,8,8,False,False,False,False
6514,6,6,6,False,False,False,False
6515,3,3,3,False,False,False,False
6516,0,0,0,False,False,False,False
6517,0,0,0,False,False,False,False
6518,4,4,4,False,False,False,False
6519,8,8,8,False,False,False,False
6520,4,4,4,False,False,False,False
6521,0,5,5,False,False,False,False
6522,6,6,6,False,False,False,False
6523,1,1,1,False,False,False,False
6524,5,5,5,False,False,False,False
6525,4,4,4,False,False,False,False
6526,5,5,5,False,False,False,False
6527,0,5,5,False,False,False,False
6528,5,5,5,False,False,False,False
6529,4,4,4,False,False,False,False
6530,5,4,4,False,False,False,False
6531,1,1,1,False,False,False,False
6532,0,0,0,False,False,False,False
6533,0,0,0,False,False,False,False
6534,3,3,3,False,False,False,False
6535,1,1,1,False,False,False,False
6536,7,7,7,False,False,False,False
6537,2,2,2,False,False,False,False
6538,4,4,4,False,False,False,False
6539,1,1,1,False,False,False,False
6540,4,4,4,False,False,False,False
6541,8,8,8,False,False,False,False
6542,3,3,3,False,False,False,False
6543,1,1,1,False,False,False,False
6544,8,8,8,False,False,False,False
6545,5,5,5,False,False,False,False
6546,0,5,5,False,False,False,False
6547,8,8,8,False,False,False,False
6548,4,4,4,False,False,False,False
6549,0,5,5,False,False,False,False
6550,0,0,0,False,False,False,False
6551,7,2,7,True,True,False,False
6552,1,1,1,False,False,False,False
6553,1,1,1,False,False,False,False
6554,6,6,6,False,False,False,False
6555,5,5,5,False,False,False,False
6556,8,8,8,False,False,False,False
6557,1,1,1,False,False,False,False
6558,7,2,7,True,True,False,False
6559,4,4,4,False,False,False,False
6560,0,0,0,False,False,False,False
6561,0,0,0,False,False,False,False
6562,6,6,6,False,False,False,False
6563,8,8,8,False,False,False,False
6564,7,7,7,False,False,False,False
6565,2,2,2,False,False,False,False
6566,8,8,8,False,False,False,False
6567,6,6,6,False,False,False,False
6568,8,8,8,False,False,False,False
6569,6,6,6,False,False,False,False
6570,6,8,8,False,False,False,False
6571,6,6,6,False,False,False,False
6572,0,0,0,False,False,False,False
6573,1,1,1,False,False,False,False
6574,3,3,3,False,False,False,False
6575,4,4,4,False,False,False,False
6576,4,4,4,False,False,False,False
6577,6,6,6,False,False,False,False
6578,0,0,0,False,False,False,False
6579,1,1,1,False,False,False,False
6580,4,4,4,False,False,False,False
6581,4,4,4,False,False,False,False
6582,4,4,4,False,False,False,False
6583,8,8,8,False,False,False,False
6584,5,5,5,False,False,False,False
6585,0,0,0,False,False,False,False
6586,6,6,6,False,False,False,False
6587,8,8,8,False,False,False,False
6588,8,8,8,False,False,False,False
6589,6,6,6,False,False,False,False
6590,0,0,0,False,False,False,False
6591,0,0,0,False,False,False,False
6592,1,1,1,False,False,False,False
6593,1,1,1,False,False,False,False
6594,2,2,2,False,False,False,False
6595,4,4,4,False,False,False,False
6596,5,5,5,False,False,False,False
6597,4,4,4,False,False,False,False
6598,0,0,0,False,False,False,False
6599,0,0,0,False,False,False,False
6600,3,3,3,False,False,False,False
6601,4,4,4,False,False,False,False
6602,3,3,3,False,False,False,False
6603,0,0,0,False,False,False,False
6604,0,0,0,False,False,False,False
6605,6,6,6,False,False,False,False
6606,8,8,8,False,False,False,False
6607,8,8,8,False,False,False,False
6608,8,8,8,False,False,False,False
6609,6,8,8,False,False,False,False
6610,4,4,4,False,False,False,False
6611,6,6,6,False,False,False,False
6612,4,4,4,False,False,False,False
6613,8,8,8,False,False,False,False
6614,0,0,0,False,False,False,False
6615,0,0,0,False,False,False,False
6616,0,0,0,False,False,False,False
6617,0,0,0,False,False,False,False
6618,8,8,8,False,False,False,False
6619,1,1,1,False,False,False,False
6620,2,2,2,False,False,False,False
6621,4,4,4,False,False,False,False
6622,8,8,8,False,False,False,False
